NAME,c_tenants,c_renters,c_rentcash,c_rent100,c_rent149,c_rent199,c_rent249,c_rent299,c_rent349,c_rent399,c_rent449,c_rent499,c_rent549,c_rent599,c_rent649,c_rent699,c_rent749,c_rent799,c_rent899,c_rent999,c_rent1249,c_rent1499,c_rent1999,c_rent2000,med_rent,med_hhinc,state_fips,county_fips,tract_fips,year,FIPS_11_digit
"Census Tract 2195, Los Angeles County, California",749,179,179,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,50,36,26,22,211400,1205.0,63359.0,06,037,219500,2018,06037219500
"Census Tract 2267, Los Angeles County, California",1463,1162,1118,0,0,0,0,7,0,0,0,0,0,10,22,28,36,34,161,110,191,215,228,540220,1198.0,38353.0,06,037,226700,2018,06037226700
"Census Tract 4061, Alameda County, California",1455,980,980,0,0,0,9,69,0,0,27,0,0,0,0,13,24,0,73,47,158,123,236,11531496,1392.0,47560.0,06,001,406100,2018,06001406100
"Census Tract 4055, Alameda County, California",1557,1185,1166,0,0,0,0,0,0,0,7,9,0,31,7,41,16,70,45,154,148,212,203,16419733,1315.0,59513.0,06,001,405500,2018,06001405500
"Census Tract 4056, Alameda County, California",1409,991,970,0,0,0,0,0,0,22,0,0,0,0,5,16,9,0,50,98,248,173,247,33193416,1303.0,64583.0,06,001,405600,2018,06001405600
"Census Tract 4060, Alameda County, California",1465,1286,1216,0,0,63,31,76,0,26,9,31,31,24,46,39,74,52,26,58,193,104,99,13376250,1028.0,41971.0,06,001,406000,2018,06001406000
"Census Tract 4065, Alameda County, California",1905,1286,1286,0,0,22,21,0,0,13,7,9,0,17,0,9,9,0,92,168,245,238,286,9445011,1283.0,39947.0,06,001,406500,2018,06001406500
"Census Tract 4075, Alameda County, California",1327,1036,1010,0,0,0,29,0,0,23,0,0,26,0,0,0,0,53,95,122,298,124,196,44000,1132.0,32145.0,06,001,407500,2018,06001407500
"Census Tract 4079, Alameda County, California",1136,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,132,13,56222519,1495.0,111757.0,06,001,407900,2018,06001407900
"Census Tract 4081, Alameda County, California",2697,482,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,60,0,35,94,15043051,2060.0,135048.0,06,001,408100,2018,06001408100
"Census Tract 4085, Alameda County, California",1573,1033,1015,0,8,0,0,0,0,0,0,49,19,0,0,8,0,34,66,25,146,129,346,1602500,1534.0,53197.0,06,001,408500,2018,06001408500
"Census Tract 4087, Alameda County, California",2365,1417,1396,0,0,0,16,0,0,46,43,0,47,0,0,0,0,0,60,81,267,189,323,2626200,1433.0,52380.0,06,001,408700,2018,06001408700
"Census Tract 4092, Alameda County, California",949,488,482,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,12,27,23,126,155,103000,1555.0,52734.0,06,001,409200,2018,06001409200
"Census Tract 4095, Alameda County, California",1147,816,771,13,6,0,11,9,0,19,0,7,10,15,0,21,13,0,28,25,143,187,162,861150,1338.0,38973.0,06,001,409500,2018,06001409500
"Census Tract 4096, Alameda County, California",1446,922,922,0,0,0,0,0,0,17,40,0,0,0,14,0,33,29,34,53,280,49,335,132500,1215.0,49406.0,06,001,409600,2018,06001409600
"Census Tract 4102, Alameda County, California",1151,584,584,0,0,7,54,10,0,7,0,0,37,0,0,0,8,7,41,47,142,121,29,294500,1130.0,44594.0,06,001,410200,2018,06001410200
"Census Tract 4213, Alameda County, California",1562,326,303,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,66,58,39,5413841,1545.0,149516.0,06,001,421300,2018,06001421300
"Census Tract 4217, Alameda County, California",1563,863,863,0,0,0,0,21,0,0,0,0,0,24,0,0,25,59,15,18,35,58,339,105753950,1760.0,86140.0,06,001,421700,2018,06001421700
"Census Tract 4220, Alameda County, California",859,638,610,0,0,8,0,19,0,11,4,0,0,0,10,5,0,0,44,14,72,22,83,991245243,2066.0,91369.0,06,001,422000,2018,06001422000
"Census Tract 4223, Alameda County, California",1729,1076,1069,0,0,9,0,9,0,0,0,0,30,0,18,0,13,44,35,40,151,85,312,1221236117,1661.0,64836.0,06,001,422300,2018,06001422300
"Census Tract 4228, Alameda County, California",1303,1277,1277,0,0,0,0,0,0,0,0,6,0,0,16,35,41,35,31,60,106,310,383,153691715,1499.0,17933.0,06,001,422800,2018,06001422800
"Census Tract 4236.02, Alameda County, California",2167,1911,1911,0,0,35,0,0,0,0,0,0,0,63,0,27,0,0,76,164,179,218,509,-2147483648,1690.0,38463.0,06,001,423602,2018,06001423602
"Census Tract 4271, Alameda County, California",1420,380,339,0,0,0,0,0,0,0,0,0,0,31,0,0,10,10,6,7,29,29,89,53311133,1767.0,135833.0,06,001,427100,2018,06001427100
"Census Tract 175.02, San Diego County, California",1216,584,577,9,0,0,0,0,7,0,8,0,0,15,0,9,0,0,0,7,49,67,195,14114560,1801.0,98382.0,06,073,017502,2018,06073017502
"Census Tract 176.03, San Diego County, California",908,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,17,80,8361739,1956.0,115400.0,06,073,017603,2018,06073017603
"Census Tract 177.01, San Diego County, California",2193,1032,973,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,79,85,192,328,1371031114,1662.0,80981.0,06,073,017701,2018,06073017701
"Census Tract 188.02, San Diego County, California",3276,512,462,0,0,0,0,0,0,0,0,64,0,0,0,0,43,14,0,0,0,63,58,139810,1905.0,103034.0,06,073,018802,2018,06073018802
"Census Tract 189.04, San Diego County, California",1969,1155,1125,10,0,0,0,0,0,11,0,0,0,9,33,0,0,29,21,147,387,240,125,604490,1195.0,45972.0,06,073,018904,2018,06073018904
"Census Tract 191.05, San Diego County, California",2131,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,38,13,0,161292013,2185.0,86764.0,06,073,019105,2018,06073019105
"Census Tract 192.07, San Diego County, California",2844,1275,1264,0,0,10,0,0,0,0,0,0,0,0,12,0,0,0,84,33,311,273,258,17495140,1417.0,63977.0,06,073,019207,2018,06073019207
"Census Tract 3, San Diego County, California",2843,2159,2096,0,0,0,0,0,0,0,0,9,0,18,0,53,12,13,50,65,521,393,575,204150330,1445.0,69028.0,06,073,000300,2018,06073000300
"Census Tract 8, San Diego County, California",2602,1881,1838,0,0,0,0,10,0,0,18,48,20,0,15,0,0,11,152,165,235,353,558,2310220,1424.0,70224.0,06,073,000800,2018,06073000800
"Census Tract 22.01, San Diego County, California",1152,1031,1031,0,0,0,0,13,0,0,0,19,0,8,8,86,66,31,107,127,262,202,63,251400,1048.0,26643.0,06,073,002201,2018,06073002201
"Census Tract 98.02, San Diego County, California",2365,918,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,159,430,251000,1772.0,75046.0,06,073,009802,2018,06073009802
"Census Tract 170.33, San Diego County, California",1590,397,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,61,35,122158920,2207.0,143846.0,06,073,017033,2018,06073017033
"Census Tract 173.04, San Diego County, California",2622,1526,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,114,489,-2147483648,2105.0,85781.0,06,073,017304,2018,06073017304
"Census Tract 186.08, San Diego County, California",1080,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,245500,2469.0,89861.0,06,073,018608,2018,06073018608
"Census Tract 170.10, San Diego County, California",998,101,101,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,34,2100,1566.0,120833.0,06,073,017010,2018,06073017010
"Census Tract 212.02, San Diego County, California",1140,158,155,0,0,0,0,0,0,0,0,0,2,0,1,1,0,12,19,11,12,67,1,101900,1323.0,89844.0,06,073,021202,2018,06073021202
"Census Tract 193.02, San Diego County, California",3139,1588,1545,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,115,171,876,1181151330,1768.0,55944.0,06,073,019302,2018,06073019302
"Census Tract 201.03, San Diego County, California",3413,635,606,0,0,0,0,45,0,14,0,0,0,0,0,16,0,0,66,15,117,58,61,1397500,1379.0,103457.0,06,073,020103,2018,06073020103
"Census Tract 208.01, San Diego County, California",1864,319,266,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,47,12,9,24,11,87113511,2063.0,107500.0,06,073,020801,2018,06073020801
"Census Tract 4427, Alameda County, California",1046,317,303,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,16,51,13228528,2259.0,131579.0,06,001,442700,2018,06001442700
"Census Tract 4512.01, Alameda County, California",2757,756,748,0,0,0,0,0,0,61,0,0,0,0,0,0,0,14,0,0,30,43,275,19812007,1911.0,93264.0,06,001,451201,2018,06001451201
"Census Tract 4514.01, Alameda County, California",2438,1007,996,18,0,20,0,0,19,0,0,0,0,56,0,0,28,0,0,67,21,106,273,26383420,1799.0,98611.0,06,001,451401,2018,06001451401
"Census Tract 4045.02, Alameda County, California",2483,322,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1127800,2254.0,167077.0,06,001,404502,2018,06001404502
"Census Tract 4516.02, Alameda County, California",2772,1188,1188,14,0,0,15,0,0,0,14,0,0,0,0,40,0,0,0,46,72,204,283,299955848,1834.0,93397.0,06,001,451602,2018,06001451602
"Census Tract 4003, Alameda County, California",2441,1384,1332,0,0,0,0,74,0,0,0,0,0,17,0,6,0,14,16,113,232,210,304,182761672,1481.0,94732.0,06,001,400300,2018,06001400300
"Census Tract 4018, Alameda County, California",712,548,534,14,13,5,16,15,14,38,0,27,17,13,4,30,31,0,27,15,63,46,71,30211014,920.0,60671.0,06,001,401800,2018,06001401800
"Census Tract 4067, Alameda County, California",2173,768,731,0,0,0,0,57,16,64,0,0,0,0,52,0,0,0,31,19,60,114,136,282011222,1396.0,96915.0,06,001,406700,2018,06001406700
"Census Tract 4086, Alameda County, California",1851,1109,1109,0,9,0,0,8,18,19,19,0,10,0,0,23,7,27,129,91,139,181,269,1480120,1327.0,36812.0,06,001,408600,2018,06001408600
"Census Tract 4090, Alameda County, California",1086,548,548,0,0,0,1,0,23,0,0,7,11,0,0,0,0,0,0,25,92,69,258,382400,1589.0,48190.0,06,001,409000,2018,06001409000
"Census Tract 4098, Alameda County, California",1308,604,580,0,0,0,36,49,48,0,0,0,0,0,0,0,9,7,0,88,120,71,64,2949100,1110.0,79375.0,06,001,409800,2018,06001409800
"Census Tract 4100, Alameda County, California",1219,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,37,73000,2031.0,113411.0,06,001,410000,2018,06001410000
"Census Tract 4212, Alameda County, California",1486,143,114,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,39,15,81629,1867.0,163750.0,06,001,421200,2018,06001421200
"Census Tract 4235, Alameda County, California",1456,978,960,0,0,0,16,93,27,8,18,0,0,18,57,22,35,8,0,93,101,65,265,1058021,1210.0,61250.0,06,001,423500,2018,06001423500
"Census Tract 4240.02, Alameda County, California",947,489,472,0,0,6,12,0,0,21,0,0,5,24,21,5,0,0,5,15,76,53,116,25254023,1467.0,75107.0,06,001,424002,2018,06001424002
"Census Tract 4309, Alameda County, California",1870,1479,1461,0,9,0,0,0,0,0,12,0,11,0,9,0,12,0,0,44,124,333,666,1726090,1633.0,64786.0,06,001,430900,2018,06001430900
"Census Tract 5740, Los Angeles County, California",1907,225,191,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,18,0,0,0,32,6819300,2158.0,133169.0,06,037,574000,2018,06037574000
"Census Tract 5747, Los Angeles County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,06,037,574700,2018,06037574700
"Census Tract 5749.01, Los Angeles County, California",1380,266,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,9,75,1001700,1923.0,110769.0,06,037,574901,2018,06037574901
"Census Tract 5752.01, Los Angeles County, California",1305,1030,1030,0,0,0,29,9,0,25,42,0,8,28,0,8,31,7,79,175,233,145,161,50000,1079.0,39550.0,06,037,575201,2018,06037575201
"Census Tract 5753, Los Angeles County, California",1302,1169,1169,20,7,17,29,100,16,34,20,38,22,9,8,0,32,29,68,172,291,118,139,0,979.0,34286.0,06,037,575300,2018,06037575300
"Census Tract 5754.01, Los Angeles County, California",1201,1155,1146,0,0,0,0,8,53,8,0,27,0,0,15,15,62,33,163,178,285,131,100,561200,1010.0,31509.0,06,037,575401,2018,06037575401
"Census Tract 415, Riverside County, California",1036,828,828,0,0,0,0,0,0,0,5,0,0,0,28,0,0,0,0,6,35,135,443,1443200,1731.0,51170.0,06,065,041500,2018,06065041500
"Census Tract 418.04, Riverside County, California",1322,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,267420,2452.0,122688.0,06,065,041804,2018,06065041804
"Census Tract 418.06, Riverside County, California",1248,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,338300,2627.0,127281.0,06,065,041806,2018,06065041806
"Census Tract 9005.01, Los Angeles County, California",1962,997,976,0,0,0,31,0,8,30,91,0,0,0,12,15,0,32,51,49,269,238,150,0,1157.0,47181.0,06,037,900501,2018,06037900501
"Census Tract 9012.05, Los Angeles County, California",3704,1267,1267,0,16,0,0,51,87,35,0,0,0,15,12,57,51,14,112,292,81,0,222,2051700,963.0,74318.0,06,037,901205,2018,06037901205
"Census Tract 9106.02, Los Angeles County, California",1373,762,704,0,0,23,10,11,0,26,0,7,17,0,0,0,0,0,68,32,185,215,96,14,1214.0,38170.0,06,037,910602,2018,06037910602
"Census Tract 9203.14, Los Angeles County, California",934,253,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,83,791507,1861.0,105000.0,06,037,920314,2018,06037920314
"Census Tract 9200.36, Los Angeles County, California",954,361,352,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,47,72,115,542100,1561.0,84464.0,06,037,920036,2018,06037920036
"Census Tract 9203.13, Los Angeles County, California",1803,395,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,99,84,66501110,1643.0,101750.0,06,037,920313,2018,06037920313
"Census Tract 9203.34, Los Angeles County, California",2195,895,883,0,0,11,35,0,51,24,0,0,0,0,0,29,0,0,0,0,59,100,304,91848114,1718.0,79661.0,06,037,920334,2018,06037920334
"Census Tract 1031.01, Los Angeles County, California",916,135,130,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,25,18,7,312474,2016.0,89211.0,06,037,103101,2018,06037103101
"Census Tract 1042.01, Los Angeles County, California",919,311,274,0,0,0,0,0,5,0,0,0,0,0,26,0,41,0,11,0,5,33,64,721160,1625.0,51563.0,06,037,104201,2018,06037104201
"Census Tract 1043.20, Los Angeles County, California",1326,763,742,6,0,0,0,45,60,28,0,0,27,19,0,39,0,34,13,26,192,81,77,356000,1096.0,52895.0,06,037,104320,2018,06037104320
"Census Tract 1046.20, Los Angeles County, California",711,297,277,0,0,0,0,0,0,0,0,14,0,0,0,23,23,0,7,0,31,8,103,68000,1658.0,62014.0,06,037,104620,2018,06037104620
"Census Tract 1047.01, Los Angeles County, California",949,729,729,0,0,19,20,14,0,27,29,25,17,27,9,17,15,0,54,55,92,97,166,40600,1099.0,32036.0,06,037,104701,2018,06037104701
"Census Tract 1048.10, Los Angeles County, California",1076,297,282,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,25,15,54,95,84000,1700.0,74145.0,06,037,104810,2018,06037104810
"Census Tract 1061.12, Los Angeles County, California",1472,203,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,13,74,223800,1885.0,90875.0,06,037,106112,2018,06037106112
"Census Tract 1061.13, Los Angeles County, California",972,180,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,54,334205,1787.0,85156.0,06,037,106113,2018,06037106113
"Census Tract 4006.02, Los Angeles County, California",1281,703,684,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,29,90,115,109,192,811100,1367.0,69436.0,06,037,400602,2018,06037400602
"Census Tract 4009, Los Angeles County, California",1450,495,495,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,36,68,122,15336843,1969.0,89167.0,06,037,400900,2018,06037400900
"Census Tract 4011.02, Los Angeles County, California",1186,619,559,0,0,0,0,0,0,0,0,0,0,0,8,9,28,0,9,51,38,115,131,1600100,1582.0,77019.0,06,037,401102,2018,06037401102
"Census Tract 4013.12, Los Angeles County, California",1938,454,402,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,46,0,128,101,38,402900,1267.0,71379.0,06,037,401312,2018,06037401312
"Census Tract 4022, Los Angeles County, California",2045,673,630,0,0,0,0,0,0,0,0,0,14,0,0,0,28,0,0,38,244,84,121,1852310,1241.0,75583.0,06,037,402200,2018,06037402200
"Census Tract 4033.12, Los Angeles County, California",1581,358,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,135,1034800,1937.0,80197.0,06,037,403312,2018,06037403312
"Census Tract 2426, Los Angeles County, California",1319,1167,1143,48,18,18,73,104,96,111,21,81,37,35,147,26,54,48,74,63,42,38,9,0,502.0,16810.0,06,037,242600,2018,06037242600
"Census Tract 2380, Los Angeles County, California",2219,968,968,0,0,0,0,135,0,19,0,15,18,0,0,0,23,0,0,81,173,197,176,815000,1275.0,63970.0,06,037,238000,2018,06037238000
"Census Tract 2383.20, Los Angeles County, California",1126,980,965,0,35,0,0,0,48,7,0,35,17,8,0,30,42,17,101,156,241,155,73,0,991.0,33375.0,06,037,238320,2018,06037238320
