APN_old,APN,address,project_name,jurisdiction_id,unit,tenure,vli_dr_entitle,vli_ndr_entitle,li_dr_entitle,li_ndr_entitle,mi_dr_entitle,mi_ndr_entitle,ami_entitle,date_entitle,units_entitle,vli_dr_permit,vli_ndr_permit,li_dr_permit,li_ndr_permit,mi_dr_permit,mi_ndr_permit,ami_permit,date_permit,units_permit,vli_dr_occcert,vli_ndr_occcert,li_dr_occcert,li_ndr_occcert,mi_dr_occcert,mi_ndr_occcert,ami_occcert,date_occcert,units_occcert,ELI_units,SB35,infill,asst_prog,dr_type,lcl_determ,dr_afford_term,demoed_units,demoed_type,demoed_tenure,notes
,006 001701500,"729 CAMPBELL ST, Oakland, CA 94607",,DRX180133,ADU,R,0,0,0,0,0,0,1,2018-10-09 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,006 002505000,"1716 10TH ST, Oakland, CA 94607",,DRX180135,ADU,R,0,0,0,0,0,0,1,2018-10-05 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,007 055302300,"1627 15TH ST, Oakland, CA 94607",,DRX180153,ADU,R,0,0,0,0,0,0,1,2018-11-01 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,009 069403200,"819 30TH ST, Oakland, CA 94608",,DRX180155,ADU,R,0,0,0,0,0,0,1,2018-12-06 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,009 069600500,"2903 M L KING JR WY, Oakland, CA 94609",,DRX180163,ADU,R,0,0,0,0,0,0,1,2018-08-10 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,009 071604800,"541 33RD ST, Oakland, CA 94609",,DRX180165,ADU,R,0,0,0,0,0,0,1,2018-07-30 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,009 071801500,"710 BROCKHURST ST, Oakland, CA 94609",,DRX180174,ADU,R,0,0,0,0,0,0,1,2018-02-05 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,009 071902400,"3230 MARKET ST, Oakland, CA 94608",,DRX180178,ADU,R,0,0,0,0,0,0,1,2018-10-11 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,010 079100400,"435 VERNON ST, Oakland, CA 94610",,DRX180185,ADU,R,0,0,0,0,0,0,1,2018-02-14 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,010 079602300,"274 VERNON ST, Oakland, CA 94610",,DRX180203,ADU,R,0,0,0,0,0,0,1,2018-03-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,010 079901100,"91 HAMILTON PL, Oakland, CA 94612",,DRX180206,ADU,R,0,0,0,0,0,0,1,2018-08-21 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,010 083001600,"625 VERNON ST, Oakland, CA 94610",,DRX180214,ADU,R,0,0,0,0,0,0,1,2018-04-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,010 083202400,"648 CHETWOOD ST, Oakland, CA 94610",,DRX180223,ADU,R,0,0,0,0,0,0,1,2018-07-06 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,010 083503300,"622 VALLE VISTA AVE, Oakland, CA 94610",,DRX180231,ADU,R,0,0,0,0,0,0,1,2018-03-23 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 084400700,"871 WALKER AVE, Oakland, CA 94610",,DRX180245,ADU,R,0,0,0,0,0,0,1,2018-12-04 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 085902000,"586 WALAVISTA AVE, Oakland, CA 94610",,DRX180255,ADU,R,0,0,0,0,0,0,1,2018-01-25 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 086104000,"4049 LAKESHORE AVE, Oakland, CA 94610",,DRX180257,ADU,R,0,0,0,0,0,0,1,2018-02-09 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 086403500,"715 ARIMO AVE, Oakland, CA 94610",,DRX180271,ADU,R,0,0,0,0,0,0,1,2018-04-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 086504000,"705 WALAVISTA AVE, Oakland, CA 94610",,DRX180282,ADU,R,0,0,0,0,0,0,1,2018-12-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 086600500,"3861 BALFOUR AVE, Oakland, CA 94610",,DRX180288,ADU,R,0,0,0,0,0,0,1,2018-01-31 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 087503600,"667 SANTA RAY AVE, Oakland, CA 94610",,DRX180301,ADU,R,0,0,0,0,0,0,1,2018-04-19 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 089203500,"657 CARLSTON AVE, Oakland, CA 94610",,DRX180311,ADU,R,0,0,0,0,0,0,1,2018-04-09 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,011 089800612,"921 UNDERHILLS RD, Oakland, CA 94610",,DRX180317,ADU,R,0,0,0,0,0,0,1,2018-02-27 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 093201100,"571 EL DORADO AVE, Oakland, CA 94611",,DRX180324,ADU,R,0,0,0,0,0,0,1,2018-01-10 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 093501101,"90 MONTE VISTA AVE, Oakland, CA 94611",,DRX180329,ADU,R,0,0,0,0,0,0,1,2018-06-14 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 093504300,"30 MONTELL ST, Oakland, CA 94611",,DRX180340,ADU,R,0,0,0,0,0,0,1,2018-12-03 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 095506600,"961 39TH ST, Oakland, CA 94608",,DRX180345,ADU,R,0,0,0,0,0,0,1,2018-01-10 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 096401000,"674 W MACARTHUR BLVD, Oakland, CA 94609",,DRX180356,ADU,R,0,0,0,0,0,0,1,2018-03-19 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 097902000,"356 W MACARTHUR BLVD, Oakland, CA 94609",,DRX180364,ADU,R,0,0,0,0,0,0,1,2018-03-01 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 097902000,"356 W MACARTHUR BLVD, Oakland, CA 94609",,DRX180368,ADU,R,0,0,0,0,0,0,1,2018-04-12 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 099402300,"4148 HOWE ST, Oakland, CA 94611",,DRX180383,ADU,R,0,0,0,0,0,0,1,2018-06-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 100400600,"4169 MANILA AVE, Oakland, CA 94609",,DRX180386,ADU,R,0,0,0,0,0,0,1,2018-11-09 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,048G743101901,"6922 PINEHAVEN RD, Oakland, CA 94611",,DRX180407,ADU,R,0,0,0,0,0,0,1,2018-12-14 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 101002401,"443 RICH ST, Oakland, CA 94609",,DRX180408,ADU,R,0,0,0,0,0,0,1,2018-07-05 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 101800100,"4029 LUSK ST, Oakland, CA 94608",,DRX180409,ADU,R,0,0,0,0,0,0,1,2018-06-18 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,012 101901000,"890 41ST ST, Oakland, CA 94608",,DRX180410,ADU,R,0,0,0,0,0,0,1,2018-09-17 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,013 108701600,"978 44TH ST, Oakland, CA 94608",,DRX180413,ADU,R,0,0,0,0,0,0,1,2018-08-22 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,013 109002900,"869 43RD ST, Oakland, CA 94608",,DRX180414,ADU,R,0,0,0,0,0,0,1,2018-08-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,013 109200900,"688 43RD ST, Oakland, CA 94609",,DRX180425,ADU,R,0,0,0,0,0,0,1,2018-05-01 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,013 109901400,"462 44TH ST, Oakland, CA 94609",,DRX180432,ADU,R,0,0,0,0,0,0,1,2018-05-23 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,048H750602400,"6020 SKYLINE BLVD, Oakland, CA 94611",,DRX180447,ADU,R,0,0,0,0,0,0,1,2018-03-08 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,013 111200500,"233 MATHER ST, Oakland, CA 94611",,DRX180449,ADU,R,0,0,0,0,0,0,1,2018-07-19 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,013 116700900,"822 46TH ST, Oakland, CA 94608",,DRX180458,ADU,R,0,0,0,0,0,0,1,2018-11-01 11:17:27,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,013 116702300,"878 46TH ST, Oakland, CA 94608",,DRX180467,ADU,R,0,0,0,0,0,0,1,2018-02-27 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 119603500,"857 55TH ST, Oakland, CA 94608",,DRX180487,ADU,R,0,0,0,0,0,0,1,2018-01-26 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 119901200,"824 54TH ST, Oakland, CA 94608",,DRX180492,ADU,R,0,0,0,0,0,0,1,2018-07-05 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 120900200,"5519 DOVER ST, Oakland, CA 94609",,DRX180494,ADU,R,0,0,0,0,0,0,1,2018-02-26 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 122902300,"483 CLIFTON ST, Oakland, CA 94618",,DRX180508,ADU,R,0,0,0,0,0,0,1,2018-03-09 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 123100900,"5245 SHAFTER AVE, Oakland, CA 94618",,DRX180514,ADU,R,0,0,0,0,0,0,1,2018-01-26 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 123900600,"5251 DESMOND ST, Oakland, CA 94618",,DRX180533,ADU,R,0,0,0,0,0,0,1,2018-07-10 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 125001100,"5351 james AVE, OAKLAND, CA",,DRX180549,ADU,R,0,0,0,0,0,0,1,2018-12-19 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 125100100,"327 HUDSON ST, Oakland, CA 94618",,DRX180553,ADU,R,0,0,0,0,0,0,1,2018-08-03 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 125304101,"5374 SHAFTER AVE, Oakland, CA 94618",,DRX180564,ADU,R,0,0,0,0,0,0,1,2018-09-28 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 125805700,"5572 CLAREMONT AVE, Oakland, CA 94618",,DRX180566,ADU,R,0,0,0,0,0,0,1,2018-06-11 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 126206200,"5461 KALES AVE, Oakland, CA 94618",,DRX180572,ADU,R,0,0,0,0,0,0,1,2018-01-22 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,014 126902300,"5651 OAK GROVE AVE, Oakland, CA 94618",,DRX180573,ADU,R,0,0,0,0,0,0,1,2018-06-29 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 128205300,"831 ARLINGTON AVE, Oakland, CA 94608",,DRX180574,ADU,R,0,0,0,0,0,0,1,2018-07-11 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 128401000,"864 56TH ST, Oakland, CA 94608",,DRX180587,ADU,R,0,0,0,0,0,0,1,2018-02-06 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 129202700,"935 ARLINGTON AVE, Oakland, CA 94608",,DRX180589,ADU,R,0,0,0,0,0,0,1,2018-11-02 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 130301300,"1038 57TH ST, Oakland, CA 94608",,DRX180591,ADU,R,0,0,0,0,0,0,1,2018-12-20 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 130302100,"1045 ARLINGTON AVE, Oakland, CA 94608",,DRX180594,ADU,R,0,0,0,0,0,0,1,2018-04-06 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 130302600,"1027 ARLINGTON AVE, Oakland, CA 94608",,DRX180600,ADU,R,0,0,0,0,0,0,1,2018-07-18 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 130600700,"1058 AILEEN ST, Oakland, CA 94608",,DRX180602,ADU,R,0,0,0,0,0,0,1,2018-09-11 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 131000106,"1161 STANFORD, Oakland, CA 94608",,DRX180611,ADU,R,0,0,0,0,0,0,1,2018-12-21 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 131000500,"5553 MARSHALL ST, Oakland, CA 94608",,DRX180615,ADU,R,0,0,0,0,0,0,1,2018-04-16 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 134301200,"950 60TH ST, Oakland, CA 94608",,DRX180622,ADU,R,0,0,0,0,0,0,1,2018-06-21 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 136002900,"681 61ST ST, Oakland, CA 94609",,DRX180635,ADU,R,0,0,0,0,0,0,1,2018-12-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 136203500,"665 62ND ST, Oakland, CA 94609",,DRX180640,ADU,R,0,0,0,0,0,0,1,2018-03-23 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 136303600,"663 63RD ST, Oakland, CA 94609",,DRX180646,ADU,R,0,0,0,0,0,0,1,2018-02-23 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 137000300,"635 59TH ST, Oakland, CA 94609",,DRX180652,ADU,R,0,0,0,0,0,0,1,2018-05-24 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,015 137000500,"627 59TH ST, Oakland, CA 94609",,DRX180662,ADU,R,0,0,0,0,0,0,1,2018-03-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 139200800,"428 62ND ST, Oakland, CA 94609",,DRX180666,ADU,R,0,0,0,0,0,0,1,2018-08-21 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 140000200,"431 NORTH ST, Oakland, CA 94609",,DRX180677,ADU,R,0,0,0,0,0,0,1,2018-03-01 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 140303800,"6201 HILLEGASS AVE, Oakland, CA 94618",,DRX180679,ADU,R,0,0,0,0,0,0,1,2018-04-17 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 141000800,"6474 BENVENUE AVE, Oakland, CA 94618",,DRX180698,ADU,R,0,0,0,0,0,0,1,2018-01-19 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 141100400,"2610 WOOLSEY ST, Oakland, CA 94608",,DRX180704,ADU,R,0,0,0,0,0,0,1,2018-05-25 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 143000300,"6619 TREMONT ST, Oakland, CA 94609",,DRX180705,ADU,R,0,0,0,0,0,0,1,2018-07-30 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 143901000,"976 63RD ST, Oakland, CA 94608",,DRX180708,ADU,R,0,0,0,0,0,0,1,2018-03-29 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 144901300,"1052 ALCATRAZ AVE, Oakland, CA 94608",,DRX180712,ADU,R,0,0,0,0,0,0,1,2018-01-12 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,016 145300502,"1078 65TH ST, Oakland, CA 94608",,DRX180718,ADU,R,0,0,0,0,0,0,1,2018-08-14 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,020 016601900,"1546 16TH AVE, Oakland, CA 94606",,DRX180728,ADU,R,0,0,0,0,0,0,1,2018-07-12 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,020 019901401,"2020 FOOTHILL BLVD, Oakland, CA 94606",,DRX180733,ADU,R,0,0,0,0,0,0,1,2018-06-29 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,020 021400700,"1731 13TH AVE, Oakland, CA 94606",,DRX180745,ADU,R,0,0,0,0,0,0,1,2018-10-11 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,021 025101600,"2320 E 20TH ST, Oakland, CA 94601",,DRX180754,ADU,R,0,0,0,0,0,0,1,2018-10-30 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,021 026400900,"2007 12TH AVE, Oakland, CA 94606",,DRX180767,ADU,R,0,0,0,0,0,0,1,2018-04-23 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,021 026600200,"1031 E 20TH ST, Oakland, CA 94606",,DRX180785,ADU,R,0,0,0,0,0,0,1,2018-06-22 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,021 11029002100,"2114 19th AVE, OAKLAND, CA 94606",,DRX180793,ADU,R,0,0,0,0,0,0,1,2018-02-01 14:24:17,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,022 029603600,"2273 E 23RD ST, Oakland, CA 94606",,DRX180794,ADU,R,0,0,0,0,0,0,1,2018-04-10 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,022 029703200,"1937 E 23RD ST, Oakland, CA 94606",,DRX180836,ADU,R,0,0,0,0,0,0,1,2018-08-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,022 032300300,"2341 17TH AVE, Oakland, CA 94606",,DRX180839,ADU,R,0,0,0,0,0,0,1,2018-06-15 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,022 032402900,"1801 E 24TH ST, Oakland, CA 94606",,DRX180862,ADU,R,0,0,0,0,0,0,1,2018-08-31 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,022 032705000,"2407 23RD AVE, Oakland, CA 94606",,DRX180877,ADU,R,0,0,0,0,0,0,1,2018-06-21 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,022 035701900,"1368 E 28TH ST, Oakland, CA 94606",,DRX180890,ADU,R,0,0,0,0,0,0,1,2018-05-15 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,023 041001500,"515 HADDON RD, Oakland, CA 94606",,DRX180909,ADU,R,0,0,0,0,0,0,1,2018-12-18 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,023 042902100,"563 RADNOR RD, Oakland, CA 94606",,DRX180913,ADU,R,0,0,0,0,0,0,1,2018-06-08 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,023 043100500,"711 MCKINLEY AVE, Oakland, CA 94610",,DRX180922,ADU,R,0,0,0,0,0,0,1,2018-01-30 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,023 043200700,"738 MCKINLEY AVE, Oakland, CA 94610",,DRX180933,ADU,R,0,0,0,0,0,0,1,2018-12-12 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,023 044001400,"812 MACARTHUR BLVD, Oakland, CA 94610",,DRX180946,ADU,R,0,0,0,0,0,0,1,2018-03-28 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,023 046801600,"728 CLEVELAND ST, Oakland, CA 94606",,DRX180951,ADU,R,0,0,0,0,0,0,1,2018-05-15 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,023 048502500,"1448 ALLMAN ST, Oakland, CA 94602",,DRX180953,ADU,R,0,0,0,0,0,0,1,2018-01-12 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,023 048801900,"1475 EXCELSIOR AVE, Oakland, CA 94602",,DRX180961,ADU,R,0,0,0,0,0,0,1,2018-05-11 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,024 052802700,"3816 BRIGHTON AVE, Oakland, CA 94602",,DRX180962,ADU,R,0,0,0,0,0,0,1,2018-08-10 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,048H765500600,"1039 RISPIN DR, Oakland, CA 94603",,DRX180964,ADU,R,0,0,0,0,0,0,1,2018-04-13 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,024 053301400,"4000 GREENWOOD AVE, Oakland, CA 94602",,DRX180965,ADU,R,0,0,0,0,0,0,1,2018-03-14 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,048H766300600,"657 ALVARADO RD, Oakland, CA 94705",,DRX180979,ADU,R,0,0,0,0,0,0,1,2018-09-21 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,024 053600500,"4145 RANDOLPH AVE, Oakland, CA 94602",,DRX180995,ADU,R,0,0,0,0,0,0,1,2018-04-20 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,024 053905100,"1339 WELLINGTON ST, Oakland, CA 94602",,DRX181000,ADU,R,0,0,0,0,0,0,1,2018-06-22 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,024 054602800,"4350 EDGEWOOD AVE, Oakland, CA 94602",,DRX181024,ADU,R,0,0,0,0,0,0,1,2018-11-16 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,024 055703600,"4642 SAN SEBASTIAN AVE, Oakland, CA 94602",,DRX181026,ADU,R,0,0,0,0,0,0,1,2018-10-03 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,024 056300500,"1043 NORWOOD AVE, Oakland, CA 94610",,DRX181046,ADU,R,0,0,0,0,0,0,1,2018-05-01 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,025 072200200,"2923 E 17TH ST, Oakland, CA 94601",,DRX181055,ADU,R,0,0,0,0,0,0,1,2018-05-03 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,025 073001101,"2822 E 16TH ST, Oakland, CA 94601",,DRX181070,ADU,R,0,0,0,0,0,0,1,2018-04-02 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
,025 073400300,"1727 26TH AVE, Oakland, CA 94601",,DRX181083,ADU,R,0,0,0,0,0,0,1,2018-07-10 00:00:00,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
